OID_First,OID,spNum,rare2d_PD_FD,rare3d_restrict,rare3d_scarce,rare2d_FD_TD_restrict,rare2d_FD_TD_scarce,rare4d_restrict_scarce,rare2d_PD_TD_restrict,rare2d_PD_TD_scarce,ID_f,NomActive,EffActive,NV,P,GT,NomActiveHours,EffActiveHours,xcoord,ycoord
14773,14773,68,5,0,0,0,0,0,0,0,6007,2440.03467,5169.5041,0.061680065,12.1561264,1.88971017,20481.9934,43773.641,13.25,45.25
14774,14774,33,1,0,0,0,0,0,0,0,6007,2440.03467,5169.5041,0.061680065,12.1561264,1.88971017,20481.9934,43773.641,13.25,45.25
14948,14948,41,2,0,0,0,0,0,0,0,2350,0.6176299,1.41332,2.11E-05,0.003060416,0.00039495,7.355244,16.83098,-3.25,45.75
14949,14949,30,1,0,0,0,0,0,0,0,2496,4.429341,13.98033,0.000104201,0.02213094,0.003538951,49.45411,156.477,-2.75,45.75
14951,14951,16,1,0,0,0,0,0,0,0,2653,1.107335,3.495083,2.61E-05,0.005532735,0.000884738,11.33006,35.8876,-2.25,45.75
14952,14952,18,1,0,0,0,0,0,0,0,2653,1.107335,3.495083,2.61E-05,0.005532735,0.000884738,11.33006,35.8876,-2.25,45.75
14953,14953,68,4,0,0,0,0,0,0,0,2814,2570.277,15411.06,0.06421737,12.82961,1.867699,23015.33,138128.6,-1.75,45.75
14954,14954,52,4,0,0,0,0,0,0,0,2814,2570.277,15411.06,0.06421737,12.82961,1.867699,23015.33,138128.6,-1.75,45.75
14955,14955,66,4,0,0,0,0,0,0,0,2944,5140.554,30822.12,0.1284347,25.65922,3.735398,39646.75,238007.5,-1.25,45.75
15012,15012,15,0,0,0,0,0,0,0,0,5848,294.2232,623.347,0.007437479,1.465805,0.2278642,2323.621,4970.494,12.75,45.75
15014,15014,38,1,0,0,0,0,0,0,0,6021,588.4464,1246.694,0.01487496,2.931609,0.4557284,4538.304,9711.321,13.25,45.75
15015,15015,73,6,0,0,0,0,0,0,0,6152,294.2232,623.347,0.007437479,1.465805,0.2278642,2258.398,4832.983,13.75,45.75
15185,15185,25,1,0,0,0,0,0,0,0,2229,2.47052,5.653281,8.44E-05,0.01224167,0.001579801,30.02457,68.70512,-3.75,45.75
15188,15188,32,1,0,0,0,0,0,0,0,2350,0.6176299,1.41332,2.11E-05,0.003060416,0.00039495,7.355244,16.83098,-3.25,45.75
15190,15190,47,2,0,0,0,0,0,0,0,2496,4.429341,13.98033,0.000104201,0.02213094,0.003538951,49.45411,156.477,-2.75,45.75
15424,15424,22,1,0,0,0,0,0,0,0,2144,0.308815,0.7066601,1.06E-05,0.001530208,0.000197475,3.729988,8.535317,-4.25,46.25
15428,15428,20,0,0,0,0,0,0,0,0,2352,0.308815,0.7066601,1.06E-05,0.001530208,0.000197475,3.428417,7.845235,-3.25,46.25
15431,15431,32,1,0,0,0,0,0,0,0,2656,6.149153,36.38717,0.000169498,0.03071098,0.004209515,57.7484,341.722,-2.25,46.25
15432,15432,61,2,0,0,0,0,0,0,0,2656,6.149153,36.38717,0.000169498,0.03071098,0.004209515,57.7484,341.722,-2.25,46.25
15662,15662,16,1,0,0,0,0,0,0,0,2040,8.080897,16.53166,0.000206158,0.04024289,0.006292068,97.10157,198.9679,-4.75,46.25
15664,15664,49,2,0,0,0,0,0,0,0,2144,0.308815,0.7066601,1.06E-05,0.001530208,0.000197475,3.729988,8.535317,-4.25,46.25
15665,15665,38,2,0,0,0,0,0,0,0,2233,0.6176299,1.41332,2.11E-05,0.003060416,0.00039495,7.26355,16.62116,-3.75,46.25
15669,15669,45,2,0,0,0,0,0,0,0,2498,3.074577,18.19359,8.47E-05,0.01535549,0.002104757,30.87598,182.7064,-2.75,46.25
15670,15670,29,1,0,0,0,0,0,0,0,2498,3.074577,18.19359,8.47E-05,0.01535549,0.002104757,30.87598,182.7064,-2.75,46.25
15671,15671,41,1,0,0,0,0,0,0,0,2656,6.149153,36.38717,0.000169498,0.03071098,0.004209515,57.7484,341.722,-2.25,46.25
15674,15674,39,2,0,0,0,0,0,0,0,2817,3.074577,18.19359,8.47E-05,0.01535549,0.002104757,25.60957,151.5428,-1.75,46.25
15675,15675,30,1,0,0,0,0,0,0,0,2947,20562.21,123288.5,0.513739,102.6369,14.94159,155574.5,933976.8,-1.25,46.25
15901,15901,60,6,1,1,2,1,1,1,1,2047,32.32359,66.12666,0.000824633,0.1609715,0.02516827,371.1455,761.2033,-4.75,46.75
15902,15902,46,1,0,0,0,0,0,0,0,2047,32.32359,66.12666,0.000824633,0.1609715,0.02516827,371.1455,761.2033,-4.75,46.75
15912,15912,68,2,0,0,0,0,0,0,1,2663,24.59661,145.5487,0.000677992,0.1228439,0.01683806,197.6144,1169.369,-2.25,46.75
16141,16141,47,3,0,0,0,0,0,0,0,2047,32.32359,66.12666,0.000824633,0.1609715,0.02516827,371.1455,761.2033,-4.75,46.75
16387,16387,56,2,0,0,0,0,0,0,1,2364,62.03175,137.4443,0.002401993,0.3089702,0.049464,539.1623,1194.627,-3.25,47.25
16388,16388,59,3,0,0,0,0,0,0,0,2364,62.03175,137.4443,0.002401993,0.3089702,0.049464,539.1623,1194.627,-3.25,47.25
16390,16390,39,2,0,0,0,0,0,0,0,2515,15.50794,34.36107,0.000600498,0.07724256,0.012366,133.6715,296.177,-2.75,47.25
16615,16615,26,1,0,0,0,0,0,0,0,1716,1316.51,2443.232,0.03289037,6.559938,1.011312,15489.27,28777.76,-6.25,47.25
16617,16617,25,1,0,0,0,0,0,0,0,1811,329.1274,610.8081,0.008222592,1.639984,0.252828,3730.624,6936.478,-5.75,47.25
16623,16623,23,1,0,0,0,0,0,0,0,2157,4.040448,8.265832,0.000103079,0.02012144,0.003146034,39.36093,80.89384,-4.25,47.25
16625,16625,44,3,0,0,0,0,0,0,0,2245,15.50794,34.36107,0.000600498,0.07724256,0.012366,149.5117,331.2743,-3.75,47.25
16627,16627,51,2,0,0,0,0,0,0,0,2364,62.03175,137.4443,0.002401993,0.3089702,0.049464,539.1623,1194.627,-3.25,47.25
16629,16629,48,3,0,0,0,0,0,0,0,2515,15.50794,34.36107,0.000600498,0.07724256,0.012366,133.6715,296.177,-2.75,47.25
16630,16630,52,2,0,0,0,0,0,0,0,2515,15.50794,34.36107,0.000600498,0.07724256,0.012366,133.6715,296.177,-2.75,47.25
16852,16852,30,1,0,0,0,0,0,0,0,1474,107.2599,199.0574,0.002679676,0.5344576,0.08239459,1300.353,2413.384,-7.25,47.75
16862,16862,50,3,0,0,0,0,0,0,0,2057,4100.875,14977.61,0.09012564,20.52827,5.127911,33954.06,126467.6,-4.75,47.75
16864,16864,46,3,0,0,0,0,0,0,0,2161,9243.13,19604.53,0.2349267,46.08381,7.439187,72796.52,155495.6,-4.25,47.75
16867,16867,30,2,0,0,0,0,0,0,0,2375,15.50794,34.36107,0.000600498,0.07724256,0.012366,128.7203,285.2066,-3.25,47.75
17091,17091,42,3,0,0,0,0,0,0,0,1474,107.2599,199.0574,0.002679676,0.5344576,0.08239459,1300.353,2413.384,-7.25,47.75
17093,17093,27,2,0,0,0,0,0,0,0,1599,379.0836,703.5189,0.009470648,1.8889072,0.2912032,4484.857,8331.265,-6.75,47.75
17098,17098,28,1,0,0,0,0,0,0,0,1813,164.5637,305.4041,0.004111296,0.8199922,0.126414,1701.574,3167.934,-5.75,47.75
17104,17104,27,2,0,0,0,0,0,0,0,2161,9243.13,19604.53,0.2349267,46.08381,7.439187,72796.52,155495.6,-4.25,47.75
17322,17322,22,1,0,0,0,0,0,0,0,707,5.691507,34.12556,0.0001422,0.02840932,0.00413575,67.49175,404.8396,-9.75,48.25
17328,17328,37,2,0,0,0,0,0,0,0,1250,1.250698,8.034556,3.04E-05,0.006245424,0.000878067,15.69252,100.8622,-8.25,48.25
17330,17330,29,2,0,0,0,0,0,0,0,1355,2.501397,16.06911,6.07E-05,0.01249085,0.001756135,31.38592,201.6798,-7.75,48.25
17333,17333,25,1,0,0,0,0,0,0,0,1604,858.0795,1592.459,0.02143741,4.275661,0.6591567,9892.888,18388.46,-6.75,48.25
17335,17335,15,1,0,0,0,0,0,0,0,1721,214.5199,398.1148,0.005359352,1.068915,0.1647892,2291.138,4263.762,-6.25,48.25
17336,17336,23,1,0,0,0,0,0,0,0,1721,214.5199,398.1148,0.005359352,1.068915,0.1647892,2291.138,4263.762,-6.25,48.25
17338,17338,16,0,0,0,0,0,0,0,0,1815,35.14512,74.54222,0.000893261,0.1752243,0.028286,336.9072,717.9243,-5.75,48.25
17340,17340,12,1,0,0,0,0,0,0,0,1940,16.48671,28.73132,0.000447872,0.08220218,0.01337896,137.2805,240.1373,-5.25,48.25
17341,17341,21,2,0,0,0,0,0,0,0,2058,36.65373,63.8763,0.000995722,0.18275431,0.029744502,278.59277,487.6131,-4.75,48.25
17342,17342,31,0,0,0,0,1,0,0,0,2058,36.65373,63.8763,0.000995722,0.18275431,0.029744502,278.59277,487.6131,-4.75,48.25
17343,17343,13,0,0,0,0,0,0,0,0,2164,4621.565,9802.263,0.1174633,23.0419,3.719594,35028.78,74855.08,-4.25,48.25
17562,17562,56,4,0,0,1,0,0,0,0,707,5.691507,34.12556,0.0001422,0.02840932,0.00413575,67.49175,404.8396,-9.75,48.25
17568,17568,22,2,0,0,0,0,0,0,0,1250,1.250698,8.034556,3.04E-05,0.006245424,0.000878067,15.69252,100.8622,-8.25,48.25
17569,17569,20,3,0,0,0,0,0,0,0,1355,2.501397,16.06911,6.07E-05,0.01249085,0.001756135,31.38592,201.6798,-7.75,48.25
17570,17570,16,0,0,0,0,0,0,0,0,1355,2.501397,16.06911,6.07E-05,0.01249085,0.001756135,31.38592,201.6798,-7.75,48.25
17572,17572,11,0,0,0,0,0,0,0,0,1479,214.5199,398.1148,0.005359352,1.068915,0.1647892,2574.227,4779.841,-7.25,48.25
17577,17577,17,0,0,0,0,0,0,0,0,1815,35.14512,74.54222,0.000893261,0.1752243,0.028286,336.9072,717.9243,-5.75,48.25
17579,17579,17,1,0,0,0,1,0,0,0,1940,16.48671,28.73132,0.000447872,0.08220218,0.01337896,137.2805,240.1373,-5.25,48.25
17580,17580,30,2,0,0,0,0,0,0,0,1940,16.48671,28.73132,0.000447872,0.08220218,0.01337896,137.2805,240.1373,-5.25,48.25
17799,17799,13,2,0,0,0,0,0,0,0,535,7.957236,16.87717,0.000202244,0.03967268,0.006404256,92.8988,196.7125,-10.25,48.75
17800,17800,25,4,0,0,0,0,0,0,0,535,7.957236,16.87717,0.000202244,0.03967268,0.006404256,92.8988,196.7125,-10.25,48.75
17802,17802,25,0,0,0,0,0,0,0,0,708,22.76603,136.5023,0.0005688,0.1136373,0.016543,273.4832,1640.28,-9.75,48.75
17805,17805,11,0,0,0,0,0,0,0,0,1140,91.72698,159.8522,0.002491822,0.4573477,0.07443644,1143.593,1993.266,-8.75,48.75
17811,17811,26,1,0,0,0,0,0,0,0,1485,107.2599,199.0574,0.002679676,0.5344576,0.08239459,1267.621,2354.856,-7.25,48.75
17812,17812,28,2,0,0,0,0,0,0,0,1485,107.2599,199.0574,0.002679676,0.5344576,0.08239459,1267.621,2354.856,-7.25,48.75
17815,17815,16,1,0,0,0,0,0,0,0,1725,3496.036,7435.83,0.08898935,17.41271,2.705604,37373.74,79937.07,-6.25,48.75
17817,17817,17,0,0,0,0,0,0,0,0,1820,1748.018,3717.915,0.04449467,8.706357,1.352802,16750.78,35914.65,-5.75,48.75
17818,17818,26,2,0,0,0,0,0,0,0,1820,1748.018,3717.915,0.04449467,8.706357,1.352802,16750.78,35914.65,-5.75,48.75
17819,17819,23,0,0,0,0,0,0,0,0,1943,65.94683,114.9253,0.001791488,0.3288087,0.05351585,559.5459,978.6618,-5.25,48.75
17820,17820,9,0,0,0,0,0,0,0,0,1943,65.94683,114.9253,0.001791488,0.3288087,0.05351585,559.5459,978.6618,-5.25,48.75
17821,17821,36,2,0,0,0,0,0,0,0,2061,24.78116,47.03203,0.000621925,0.1235343,0.01890163,197.7363,379.2731,-4.75,48.75
17822,17822,24,3,0,0,0,0,0,0,0,2061,24.78116,47.03203,0.000621925,0.1235343,0.01890163,197.7363,379.2731,-4.75,48.75
17823,17823,8,0,0,0,0,0,0,0,0,2166,49.56233,94.06405,0.001243851,0.2470685,0.03780325,384.2696,737.4262,-4.25,48.75
17824,17824,16,2,0,0,0,0,0,0,0,2166,49.56233,94.06405,0.001243851,0.2470685,0.03780325,384.2696,737.4262,-4.25,48.75
17829,17829,32,0,0,0,0,0,0,0,0,2534,687.4733,1456.494,0.0173782,3.424956,0.5324207,5302.033,11345.59,-2.75,48.75
17831,17831,23,0,0,0,0,0,0,0,0,2681,1345.04,2673.44,0.04074725,6.713969,0.9781072,10510.87,20891.71,-2.25,48.75
17832,17832,16,0,0,0,0,0,0,0,0,2681,1345.04,2673.44,0.04074725,6.713969,0.9781072,10510.87,20891.71,-2.25,48.75
17833,17833,17,0,0,0,0,0,0,0,0,2830,5380.159,10693.76,0.162989,26.85588,3.912429,41062.04,81616.13,-1.75,48.75
17834,17834,7,0,0,0,0,0,0,0,0,2830,5380.159,10693.76,0.162989,26.85588,3.912429,41062.04,81616.13,-1.75,48.75
18038,18038,7,0,0,0,0,0,0,0,0,435,5.131111,10.19875,0.000155444,0.02561272,0.003731323,58.35372,115.9856,-10.75,48.75
18045,18045,8,0,0,0,0,0,0,0,0,1140,91.72698,159.8522,0.002491822,0.4573477,0.07443644,1143.593,1993.266,-8.75,48.75
18047,18047,21,0,0,0,0,0,0,0,0,1252,183.454,319.7045,0.004983644,0.9146955,0.1488729,2279.297,3973.801,-8.25,48.75
18049,18049,26,0,0,0,0,0,0,0,0,1359,91.72698,159.8522,0.002491822,0.4573477,0.07443644,1123.461,1959.219,-7.75,48.75
18052,18052,12,0,0,0,0,0,0,0,0,1485,107.2599,199.0574,0.002679676,0.5344576,0.08239459,1267.621,2354.856,-7.25,48.75
18053,18053,34,4,0,0,0,0,0,0,0,1610,1748.018,3717.915,0.04449467,8.706357,1.352802,19993.62,42688.69,-6.75,48.75
18054,18054,30,2,0,0,0,0,0,0,0,1610,1748.018,3717.915,0.04449467,8.706357,1.352802,19993.62,42688.69,-6.75,48.75
18056,18056,22,0,0,0,0,0,0,0,0,1725,3496.036,7435.83,0.08898935,17.41271,2.705604,37373.74,79937.07,-6.25,48.75
18057,18057,19,0,0,0,0,0,0,0,0,1820,1748.018,3717.915,0.04449467,8.706357,1.352802,16750.78,35914.65,-5.75,48.75
18058,18058,21,1,0,0,0,0,0,0,0,1820,1748.018,3717.915,0.04449467,8.706357,1.352802,16750.78,35914.65,-5.75,48.75
18059,18059,24,1,0,0,0,0,0,0,0,1943,65.94683,114.9253,0.001791488,0.3288087,0.05351585,559.5459,978.6618,-5.25,48.75
18061,18061,19,1,0,0,0,0,0,0,0,2061,24.78116,47.03203,0.000621925,0.1235343,0.01890163,197.7363,379.2731,-4.75,48.75
18062,18062,14,0,0,0,0,0,0,0,0,2061,24.78116,47.03203,0.000621925,0.1235343,0.01890163,197.7363,379.2731,-4.75,48.75
18064,18064,15,0,0,0,0,0,0,0,0,2166,49.56233,94.06405,0.001243851,0.2470685,0.03780325,384.2696,737.4262,-4.25,48.75
18066,18066,10,0,0,0,0,0,0,0,0,2259,24.78116,47.03203,0.000621925,0.1235343,0.01890163,190.2986,365.2499,-3.75,48.75
18068,18068,16,1,0,0,0,0,0,0,0,2384,14.40208,86.35307,0.00035983,0.07188839,0.01046531,112.1463,673.2255,-3.25,48.75
18071,18071,23,0,0,0,0,0,0,0,0,2681,1345.04,2673.44,0.04074725,6.713969,0.9781072,10510.87,20891.71,-2.25,48.75
18074,18074,7,1,0,0,0,0,0,0,0,2830,5380.159,10693.76,0.162989,26.85588,3.912429,41062.04,81616.13,-1.75,48.75
18273,18273,21,4,0,0,0,0,0,0,0,341,2.565556,5.099374,7.77E-05,0.01280636,0.001865661,29.55077,58.73597,-11.75,49.25
18282,18282,20,0,0,0,0,0,0,0,0,710,5.691507,34.12556,0.0001422,0.02840932,0.00413575,69.93985,419.4629,-9.75,49.25
18283,18283,25,0,0,0,0,0,0,0,0,941,49.72905,105.4745,0.001263931,0.2479359,0.04002364,609.3392,1290.931,-9.25,49.25
18284,18284,11,0,0,0,0,0,0,0,0,941,49.72905,105.4745,0.001263931,0.2479359,0.04002364,609.3392,1290.931,-9.25,49.25
18285,18285,22,2,0,0,0,0,0,0,0,1145,99.4581,210.949,0.002527862,0.4958719,0.08004728,1219.888,2586.492,-8.75,49.25
18289,18289,16,1,0,0,0,0,0,0,0,1364,232.8803,543.2826,0.00701044,1.162166,0.1682804,2693.879,6284.506,-7.75,49.25
18290,18290,20,0,0,0,0,0,0,0,0,1364,232.8803,543.2826,0.00701044,1.162166,0.1682804,2693.879,6284.506,-7.75,49.25
18293,18293,25,0,0,0,0,0,0,0,0,1616,232.8803,543.2826,0.00701044,1.162166,0.1682804,2439.815,5691.803,-6.75,49.25
18295,18295,22,0,0,0,0,0,0,0,0,1730,13984.14,29743.32,0.3559574,69.65086,10.82242,142933.3,306027.8,-6.25,49.25
18296,18296,15,0,0,0,0,0,0,0,0,1730,13984.14,29743.32,0.3559574,69.65086,10.82242,142933.3,306027.8,-6.25,49.25
18297,18297,36,2,0,0,0,0,0,0,0,1826,3496.036,7435.83,0.08898935,17.41271,2.705604,35849.49,76750.12,-5.75,49.25
18298,18298,25,1,0,0,0,0,0,0,0,1826,3496.036,7435.83,0.08898935,17.41271,2.705604,35849.49,76750.12,-5.75,49.25
18299,18299,24,0,0,0,0,0,0,0,0,1946,16.48671,28.73132,0.000447872,0.08220218,0.01337896,164.8387,287.9788,-5.25,49.25
18300,18300,23,1,0,0,0,0,0,0,0,1946,16.48671,28.73132,0.000447872,0.08220218,0.01337896,164.8387,287.9788,-5.25,49.25
18301,18301,16,2,0,0,0,0,0,0,0,2067,0.4677363,0.9948434,1.19E-05,0.002329656,0.000361984,4.534149,9.719096,-4.75,49.25
18302,18302,15,0,0,0,0,0,0,0,0,2067,0.4677363,0.9948434,1.19E-05,0.002329656,0.000361984,4.534149,9.719096,-4.75,49.25
18304,18304,23,0,0,0,0,1,0,0,0,2171,0.9354727,1.989687,2.38E-05,0.004659311,0.000723968,8.823645,18.92471,-4.25,49.25
18305,18305,28,2,0,0,0,0,0,0,0,2266,0.4677363,0.9948434,1.19E-05,0.002329656,0.000361984,4.249931,9.122161,-3.75,49.25
18306,18306,19,1,0,0,0,0,0,0,0,2266,0.4677363,0.9948434,1.19E-05,0.002329656,0.000361984,4.249931,9.122161,-3.75,49.25
18312,18312,21,0,0,0,0,0,0,0,0,2694,672.5198,1336.72,0.02037363,3.356985,0.4890536,5255.435,10445.86,-2.25,49.25
18515,18515,22,0,0,0,0,0,0,0,0,383,5.131111,10.19875,0.000155444,0.02561272,0.003731323,59.80503,118.8702,-11.25,49.25
18520,18520,30,2,0,0,0,0,0,0,0,540,15.91447,33.75433,0.000404488,0.07934536,0.01280851,192.2612,407.1132,-10.25,49.25
18525,18525,11,2,0,0,0,0,0,0,0,1145,99.4581,210.949,0.002527862,0.4958719,0.08004728,1219.888,2586.492,-8.75,49.25
18527,18527,29,2,0,0,0,0,0,0,0,1258,0.8326476,1.877927,2.87E-05,0.004125618,0.000536948,10.14214,22.87426,-8.25,49.25
18531,18531,27,3,0,0,0,0,0,0,0,1490,465.7606,1086.565,0.01402088,2.324333,0.3365607,5128.05,11963.14,-7.25,49.25
18533,18533,19,0,0,0,0,0,0,0,0,1616,232.8803,543.2826,0.00701044,1.162166,0.1682804,2439.815,5691.803,-6.75,49.25
18534,18534,24,0,0,0,0,0,0,0,0,1616,232.8803,543.2826,0.00701044,1.162166,0.1682804,2439.815,5691.803,-6.75,49.25
18535,18535,33,1,0,0,0,0,0,0,0,1730,13984.14,29743.32,0.3559574,69.65086,10.82242,142933.3,306027.8,-6.25,49.25
18536,18536,28,0,0,0,0,0,0,0,0,1730,13984.14,29743.32,0.3559574,69.65086,10.82242,142933.3,306027.8,-6.25,49.25
18537,18537,26,0,0,0,0,0,0,0,0,1826,3496.036,7435.83,0.08898935,17.41271,2.705604,35849.49,76750.12,-5.75,49.25
18538,18538,12,0,0,0,0,0,0,0,0,1826,3496.036,7435.83,0.08898935,17.41271,2.705604,35849.49,76750.12,-5.75,49.25
18541,18541,18,1,0,0,0,0,0,0,0,2067,0.4677363,0.9948434,1.19E-05,0.002329656,0.000361984,4.534149,9.719096,-4.75,49.25
18542,18542,33,2,0,0,0,0,0,0,0,2067,0.4677363,0.9948434,1.19E-05,0.002329656,0.000361984,4.534149,9.719096,-4.75,49.25
18543,18543,29,2,0,0,0,0,0,0,0,2171,0.9354727,1.989687,2.38E-05,0.004659311,0.000723968,8.823645,18.92471,-4.25,49.25
18544,18544,32,1,0,0,0,1,0,0,0,2171,0.9354727,1.989687,2.38E-05,0.004659311,0.000723968,8.823645,18.92471,-4.25,49.25
18545,18545,17,0,0,0,0,0,0,0,0,2266,0.4677363,0.9948434,1.19E-05,0.002329656,0.000361984,4.249931,9.122161,-3.75,49.25
18556,18556,51,0,0,0,0,0,0,0,0,2957,672.5198,1336.72,0.02037363,3.356985,0.4890536,5305.251,10544.87,-1.25,49.25
18557,18557,68,4,0,0,0,0,0,0,0,3048,277.5629,547.9458,0.007207036,1.383842,0.2234421,2237.337,4436.536,-0.75,49.25
18558,18558,73,2,0,0,0,1,0,0,0,3048,277.5629,547.9458,0.007207036,1.383842,0.2234421,2237.337,4436.536,-0.75,49.25
18559,18559,68,3,0,0,0,0,0,0,0,3144,228.1187,423.3521,0.005699091,1.136676,0.1752355,1810.447,3380.557,-0.25,49.25
18560,18560,75,2,1,0,1,0,0,1,0,3144,228.1187,423.3521,0.005699091,1.136676,0.1752355,1810.447,3380.557,-0.25,49.25
18561,18561,44,0,0,0,0,0,0,0,0,3244,456.2374,846.7041,0.01139818,2.273352,0.3504709,3690.52,6889.8,0.25,49.25
18754,18754,3,0,0,0,0,0,0,0,0,343,58.43602,375.3963,0.001419044,0.2918032,0.04102569,732.0347,4705.247,-11.75,49.75
18756,18756,21,0,0,0,0,0,0,0,0,388,7.957236,16.87717,0.000202244,0.03967268,0.006404256,97.64106,206.8831,-11.25,49.75
18757,18757,43,3,1,0,1,0,0,1,0,445,15.91447,33.75433,0.000404488,0.07934536,0.01280851,195.5947,414.5659,-10.75,49.75
18759,18759,30,1,0,0,0,0,0,0,0,545,7.957236,16.87717,0.000202244,0.03967268,0.006404256,97.70978,207.1441,-10.25,49.75
18760,18760,29,1,0,0,0,0,0,0,0,545,7.957236,16.87717,0.000202244,0.03967268,0.006404256,97.70978,207.1441,-10.25,49.75
18764,18764,9,0,0,0,0,0,0,0,0,945,99.4581,210.949,0.002527862,0.4958719,0.08004728,1219.544,2585.83,-9.25,49.75
18767,18767,55,5,0,0,0,0,0,0,0,1266,1.665295,3.755853,5.74E-05,0.008251237,0.001073895,20.03096,45.17719,-8.25,49.75
18768,18768,21,2,0,0,0,0,0,0,0,1266,1.665295,3.755853,5.74E-05,0.008251237,0.001073895,20.03096,45.17719,-8.25,49.75
18771,18771,50,4,0,0,0,0,0,0,0,1495,1863.043,4346.261,0.05608352,9.29733,1.346243,18789.42,43833.52,-7.25,49.75
18772,18772,19,0,0,0,0,0,0,0,0,1495,1863.043,4346.261,0.05608352,9.29733,1.346243,18789.42,43833.52,-7.25,49.75
18775,18775,36,1,0,0,0,0,0,0,0,1736,3496.036,7435.83,0.08898935,17.41271,2.705604,28895.79,62138.23,-6.25,49.75
18776,18776,38,1,0,0,0,0,0,0,0,1736,3496.036,7435.83,0.08898935,17.41271,2.705604,28895.79,62138.23,-6.25,49.75
18777,18777,24,0,0,0,0,0,0,0,0,1833,1748.018,3717.915,0.04449467,8.706357,1.352802,15267.34,32796.18,-5.75,49.75
18778,18778,19,0,0,0,0,0,0,0,0,1833,1748.018,3717.915,0.04449467,8.706357,1.352802,15267.34,32796.18,-5.75,49.75
18779,18779,16,0,0,0,0,0,0,0,0,1948,329.29846,1069.3244,0.007262737,1.6481468,0.40909211,2725.5382,9040.522,-5.25,49.75
18780,18780,18,0,0,0,0,0,0,0,0,1948,329.29846,1069.3244,0.007262737,1.6481468,0.40909211,2725.5382,9040.522,-5.25,49.75
18781,18781,21,0,0,0,0,0,0,0,0,2073,0.9354727,1.989687,2.38E-05,0.004659311,0.000723968,8.317234,17.86015,-4.75,49.75
18782,18782,25,2,0,0,0,0,0,0,0,2073,0.9354727,1.989687,2.38E-05,0.004659311,0.000723968,8.317234,17.86015,-4.75,49.75
18783,18783,30,1,0,0,0,0,0,0,0,2177,19.146261,40.722787,0.000487356,0.09536181,0.014817413,184.89471,396.3601,-4.25,49.75
18788,18788,22,0,0,0,0,0,0,0,0,2396,1005.386,2056.79,0.02564921,5.006825,0.7828287,9266.561,19056.8,-3.25,49.75
18793,18793,11,0,0,0,0,0,0,0,0,2854,687.4733,1456.494,0.0173782,3.424956,0.5324207,5327.272,11398.81,-1.75,49.75
18796,18796,76,3,0,0,0,1,0,0,0,2965,473.8612,1005.052,0.01204382,2.362547,0.3813797,3678.776,7859.261,-1.25,49.75
18797,18797,46,3,0,0,0,0,0,0,0,3051,555.1258,1095.892,0.01441407,2.767683,0.4468842,4691.326,9299.458,-0.75,49.75
18798,18798,32,1,0,0,0,0,0,0,0,3051,555.1258,1095.892,0.01441407,2.767683,0.4468842,4691.326,9299.458,-0.75,49.75
18799,18799,56,4,0,0,0,0,0,0,0,3148,456.2374,846.7041,0.01139818,2.273352,0.3504709,3849.997,7184.402,-0.25,49.75
18800,18800,62,4,0,0,0,0,0,0,0,3148,456.2374,846.7041,0.01139818,2.273352,0.3504709,3849.997,7184.402,-0.25,49.75
18801,18801,67,2,0,0,0,0,0,0,0,3247,1824.95,3386.816,0.04559273,9.093406,1.401884,14006.35,26162.1,0.25,49.75
18803,18803,6,0,0,0,0,0,0,0,0,3348,456.2374,846.7041,0.01139818,2.273352,0.3504709,3569.34,6665.808,0.75,49.75
18804,18804,15,0,0,0,0,0,0,0,0,3348,456.2374,846.7041,0.01139818,2.273352,0.3504709,3569.34,6665.808,0.75,49.75
18995,18995,16,5,0,0,0,0,0,0,0,388,7.957236,16.87717,0.000202244,0.03967268,0.006404256,97.64106,206.8831,-11.25,49.75
18999,18999,23,1,0,0,0,0,0,0,0,545,7.957236,16.87717,0.000202244,0.03967268,0.006404256,97.70978,207.1441,-10.25,49.75
19000,19000,27,0,0,0,0,0,0,0,0,545,7.957236,16.87717,0.000202244,0.03967268,0.006404256,97.70978,207.1441,-10.25,49.75
19010,19010,12,0,0,0,0,0,0,0,0,1370,465.7606,1086.565,0.01402088,2.324333,0.3365607,5173.491,12069.15,-7.75,49.75
19016,19016,25,1,0,0,0,0,0,0,0,1736,3496.036,7435.83,0.08898935,17.41271,2.705604,28895.79,62138.23,-6.25,49.75
19017,19017,55,0,0,0,0,1,0,0,0,1833,1748.018,3717.915,0.04449467,8.706357,1.352802,15267.34,32796.18,-5.75,49.75
19018,19018,55,1,0,0,0,0,0,0,0,1833,1748.018,3717.915,0.04449467,8.706357,1.352802,15267.34,32796.18,-5.75,49.75
19020,19020,28,0,0,0,0,0,0,0,0,1948,329.29846,1069.3244,0.007262737,1.6481468,0.40909211,2725.5382,9040.522,-5.25,49.75
19021,19021,31,1,0,0,0,0,0,0,0,2073,0.9354727,1.989687,2.38E-05,0.004659311,0.000723968,8.317234,17.86015,-4.75,49.75
19022,19022,29,1,0,0,0,0,0,0,0,2073,0.9354727,1.989687,2.38E-05,0.004659311,0.000723968,8.317234,17.86015,-4.75,49.75
19023,19023,35,0,0,0,0,0,0,0,0,2177,19.146261,40.722787,0.000487356,0.09536181,0.014817413,184.89471,396.3601,-4.25,49.75
